1,105
2,6300
3,6382
4,6478
5,6594
6,6714
7,6818
8,6927
9,7526
10,8457
11,9361
12,10155
13,16373
14,16475
15,16586
16,16687
17,16797
18,16915
19,17384
20,18251
21,19331
22,20987
23,21318
24,22898
25,23253
26,24336
27,25395
28,26320
29,27224
30,28793
31,29240
32,30920
33,31308
34,32320
35,38570
36,38675
37,38786
38,38904
39,39017
40,39123
41,39401
42,41011
43,41408
44,42387
45,43301
46,44881
47,45240
48,46331
49,47146
50,53269
51,53373
52,53461
53,53571
54,53693
55,53786
56,54269
57,55821
58,56318
59,62474
60,62568
61,62680
62,62775
63,62882
64,62978
65,63358
66,65056
67,65153
68,71363
69,71480
70,71604
71,71702
72,71813
73,71916
74,72295
75,73879
76,74172
77,80356
78,80455
79,80581
80,80680
81,80772
82,80860
83,81350
84,82982
85,83323
86,84230
87,85129
88,91341
89,91436
90,91549
91,91647
92,91758
93,91846
94,92355
95,93276
96,94855
97,95288
98,96882
99,97248
100,98289
101,99298
102,100257
103,101381
104,103010
105,103356
106,104953
107,105305
108,106184
109,107260
110,108190
111,114387
112,114491
113,114587
114,114693
115,114787
116,114885
117,115233
118,116163
119,117176
120,123408
121,123494
122,123609
123,123711
124,123795
125,123879
126,124351
127,126053
128,126249
129,127838
130,128207
131,134341
132,134459
133,134559
134,134649
135,134751
136,134843
137,135309
138,141592
139,141685
140,141778
141,141861
142,141968
143,142067
144,142343
145,143405
146,144321
147,145889
148,146172
149,152332
150,152437
151,152547
152,152675
153,152780
154,152881
155,153361
156,154980
157,155208
158,156866
159,157160
160,158776
161,159251
162,160354
163,161145
164,162736
165,163077
166,169215
167,169310
168,169445
169,169557
170,169660
171,169753
172,170260
173,176473
174,176567
175,176698
176,176795
177,176898
178,177006
179,177390
180,178286
181,179970
182,180327
183,181112
184,182736
185,183184
186,184813
187,185425
188,187020
189,187269
190,188845
191,189190
192,190873
193,191333
194,192301
195,193278
196,194878
197,195245
198,196155
199,197095
200,198269
201,199895
202,200220
203,201842
204,202300
205,208446
206,208547
207,208649
208,208771
209,208884
210,208992
211,209417
212,211074
213,211291
214,212230
215,213150
216,219413
217,219506
218,219595
219,219713
220,219813
221,219918
222,220301
223,221292
224,227547
225,227637
226,227741
227,227839
228,227949
229,228069
230,228341
231,229960
232,230419
233,231246
234,232886
235,233256
236,234144
237,240365
238,240466
239,240557
240,240657
241,240768
242,240877
243,241268
244,247531
245,247629
246,247725
247,247830
248,247934
249,248043
250,248315
251,254588
252,254698
253,254795
254,254893
255,254988
256,255093
257,255374
258,257049
259,257371
260,258282
261,259877
262,260207
263,261251
264,262230
265,268461
266,268563
267,268674
268,268769
269,268880
270,268975
271,269373
272,270967
273,271206
274,272203
275,273204
276,274808
277,275295
278,281444
279,281539
280,281634
281,281736
282,281839
283,281945
284,282350
285,283282
286,284237
287,290418
288,290529
289,290643
290,290745
291,290876
292,290973
293,291271
294,292851
295,293286
296,294937
297,295337
298,296985
299,297276
300,303486
301,303591
302,303696
303,303794
304,303909
305,304010
306,304370
307,306007
308,306246
309,307279
310,313516
311,313611
312,313720
313,313819
314,313929
315,314015
316,314306
317,315892
318,316237
319,322466
320,322568
321,322680
322,322775
323,322869
324,322986
325,323273
326,329546
327,329646
328,329759
329,329851
330,329952
331,330066
332,330312
333,331930
334,332170
335,333762
336,334266
337,335897
338,336309
339,337359
340,338255
341,339408
342,340321
343,341248
344,347463
345,347580
346,347694
347,347802
348,347899
349,348011
350,348410
351,349209
352,355347
353,355463
354,355571
355,355668
356,355773
357,355875
358,356315
359,357843
360,358160
361,364379
362,364482
363,364590
364,364697
365,364805
366,364900
367,365296
368,366389
369,367970
370,368381
371,369956
372,370199
373,376310
374,376387
375,376489
376,376575
377,376681
378,376782
379,377275
380,378920
381,379256
382,380900
383,381165
384,387363
385,387473
386,387582
387,387687
388,387799
389,387917
390,388376
391,389958
392,390242
393,391896
394,392207
395,398409
396,398531
397,398644
398,398731
399,398844
400,398963
401,399332
402,400326
403,401216
404,407429
405,407533
406,407642
407,407754
408,407856
409,407954
410,408296
411,414438
412,414532
413,414635
414,414750
415,414868
416,414968
417,415311
418,416936
419,417310
420,423472
421,423563
422,423665
423,423769
424,423861
425,423949
426,424403
427,425228
428,426266
429,432416
430,432514
431,432618
432,432722
433,432818
434,432909
435,433430
436,434212
437,435163
438,436758
439,437215
440,438382
441,439301
442,440343
443,441259
444,442164
445,443764
446,444115
447,445766
448,446380
449,447350
450,449043
451,449273
452,450925
453,451182
454,452750
455,453325
456,455002
457,455383
458,456181
459,457845
460,458278
461,459965
462,460247
463,466336
464,466440
465,466554
466,466655
467,466753
468,466861
469,467237
470,468301
471,469385
472,470201
473,476378
474,476484
475,476585
476,476683
477,476782
478,476869
479,477314
480,478948
481,479310
482,480946
483,481309
484,482227
485,483804
486,484289
487,485962
488,486411
489,487158
490,488358
491,494563
492,494693
493,494793
494,494914
495,495008
496,495102
497,495389
498,497001
499,497267
500,498301
501,504456
502,504567
503,504685
504,504780
505,504892
506,504994
507,505379
508,506284
509,507272
510,508891
511,509241
512,515456
513,515561
514,515646
515,515753
516,515856
517,515955
518,516391
519,517288
520,518452
521,520060
522,520295
523,521917
524,522159
525,523773
526,524176
527,525767
528,526090
529,532191
530,532284
531,532403
532,532482
533,532584
534,532691
535,533182
536,534838
537,535319
538,541504
539,541599
540,541693
541,541805
542,541910
543,542022
544,542402
545,544024
546,544330
547,545220
548,546240
549,547154
550,553336
551,553439
552,553533
553,553632
554,553728
555,553816
556,554278
557,555906
558,556359
559,557243
560,558367
561,564542
562,564640
563,564766
564,564871
565,564971
566,565057
567,565442
568,566328
569,567198
570,568762
571,569249
572,570832
573,571156
574,572316
575,573086
576,579267
577,579366
578,579475
579,579570
580,579655
581,579760
582,580246
583,581177
584,582362
585,588518
586,588623
587,588736
588,588852
589,588955
590,589058
591,589320
592,595516
593,595610
594,595727
595,595841
596,595934
597,596041
598,596273
599,597890
600,598238
601,604511
602,604611
603,604719
604,604840
605,604943
606,605053
607,605401
608,606998
609,607228
610,608781
611,609142
612,615248
613,615361
614,615469
615,615592
616,615707
617,615791
618,616279
619,617838
620,618275
621,619288
622,620890
623,621259
624,622884
625,623391
626,624165
627,625787
628,626250
629,627413
630,628266
631,629264
632,631001
633,631252
634,632882
635,633261
636,634312
637,635928
638,636210
639,642465
640,642567
641,642679
642,642768
643,642873
644,642981
645,643381
646,644301
647,650443
648,650536
649,650635
650,650734
651,650840
652,650923
653,651245
654,657375
655,657477
656,657590
657,657686
658,657789
659,657892
660,658265
661,659405
662,660996
663,661274
664,662888
665,663157
666,664836
667,665277
668,666290
669,667911
670,668263
671,669414
672,670269
673,671245
674,672252
675,673311
676,674097
677,675733
678,676371
679,682573
680,682685
681,682789
682,682895
683,682997
684,683090
685,683309
686,684927
687,685372
688,686279
689,687278
690,688149
691,689058
692,690672
693,691316
694,697533
695,697645
696,697749
697,697853
698,697944
699,698057
700,698303
701,699925
702,700379
703,702008
704,702411
705,703259
706,704191
707,705824
708,706193
709,707293
710,708264
711,714487
712,714596
713,714699
714,714814
715,714910
716,715016
717,715266
718,721454
719,721571
720,721676
721,721770
722,721861
723,721966
724,722329
725,723261
726,724204
727,725822
728,726160
729,732347
730,732472
731,732584
732,732698
733,732796
734,732889
735,733238
736,734174
737,735295
738,736231
739,737323
